Acquire_credit_card_next_month,Gender,Marital_Status,Age,Race,Address_Type,Holding_Paylah!,Holding_Unsecured Loan,Holding_Secured Loan,Holding_Mortgage,Holding_Investment,Holding_Insurance,Holding_Internet Banking,Holding_Mobile Banking,Monthly_Income,Total_Asset,BookMusic_Spend,Dining_Spend,Suppermarket_Spend,Travel_Spend,Inflow_Transaction_Count,Non_financial_Transaction_Count
0,M,Other,46,Unknown,Private Housing,1,0,0,0,0,0,1,1,3878.593796,2039.529135,0,54.45209877,44.88900653,0,3181.764474,8.893870572
0,M,Single,35,Indian,Office Address,0,0,0,0,0,0,1,1,1250.002851,120.7893534,0,0,24.25416824,0,3004.707656,2.987937076
0,M,Married,47,Chinese,HDB,1,0,0,0,0,0,1,0,3344.993159,540.3075155,58.29802671,122.1894854,766.0392561,0,0,0.956491163
0,M,Unknown,46,Indian,Office Address,1,0,0,0,0,0,1,1,1038.759654,757.3478158,0,0,66.91437751,15.23704544,601.5203148,0
1,F,Single,25,Chinese,Private Housing,1,0,0,0,0,0,1,1,2188.350553,803.399263,5.841675397,1423.197558,1976.983786,0,2230.906923,8.438169666
0,F,Married,39,Chinese,HDB,1,0,0,0,0,0,1,1,2170.622932,11317.79005,0,0,144.2186912,0,670.3296077,9.151952332
0,M,Married,58,Others,Overseas Address,0,0,0,0,0,0,1,0,3204.911896,1305.619315,24.08412623,2561.602545,621.7493778,1249.922018,0,0
0,M,Single,27,Unknown,Office Address,0,0,0,0,0,0,1,1,1246.794645,2887.580446,0,0,14.1803562,0,2788.248622,1.093532887
0,M,Unknown,26,Chinese,HDB,1,0,0,0,0,0,1,1,430.2829926,1442.182761,25.15856759,653.6696422,97.41769975,0,515.9696399,0
0,F,Married,51,Chinese,HDB,1,0,0,0,0,0,1,1,1958.562242,1296.132091,7.621043336,192.9703569,1024.594871,0,2680.083464,0.965246883
0,F,Married,52,Chinese,HDB,1,0,0,0,0,0,1,1,1106.349669,880.9122304,0,0,312.6152603,0,2038.683369,7.680818392
0,M,Unknown,26,Chinese,Office Address,0,0,0,0,0,0,1,0,1833.700089,129.740845,0,0,3184.699922,0,766.297447,1.895532133
0,M,Married,46,Malay,HDB,1,0,0,0,0,0,1,1,3099.608111,2.816051355,0,0,0,0,0,0
0,M,Unknown,52,Chinese,HDB,0,0,0,0,0,0,1,1,4640.867868,19880.75924,0,0,109.3015281,0,868.4601019,0
0,F,Single,21,Malay,HDB,1,0,0,0,0,0,1,1,601.6004756,38.06264141,0,451.1219547,104.3967796,0,904.5209056,7.370569582
0,F,Single,19,Others,HDB,1,0,0,0,0,0,1,0,647.4044016,83.80620647,18.5972701,772.0297682,429.8604393,0,2081.22945,0
0,M,Married,45,Unknown,Office Address,0,0,0,0,0,0,1,0,884.8058674,145.4250962,0,0,128.9485656,311.7123654,855.3773383,0.97853532
1,M,Married,30,Malay,HDB,1,0,0,0,0,1,1,1,2397.92475,413.7677087,31.9272263,692.8968553,959.999257,5.218613809,3396.988604,1.84449164
0,F,Married,44,Others,HDB,0,0,0,0,0,0,1,0,1393.077113,1463.390245,0,0,0,0,221.6653645,0
0,F,Single,22,Others,HDB,0,0,0,0,0,0,1,1,129.5938952,409.1949914,0,1334.370152,656.0796321,169.5233615,2335.463287,0
0,F,Married,33,Others,HDB,0,0,0,0,0,0,1,0,1630.736216,5.177399919,5.433637886,20.83192769,255.9460293,0,1407.044773,0
0,M,Married,63,Chinese,HDB,0,0,0,0,0,1,1,1,929.0532532,1729.208948,0,134.0890198,280.0420117,154.0033804,334.8084048,0
0,M,Single,27,Chinese,Private Housing,1,0,0,0,0,0,1,0,4187.84427,2102.969772,0,945.2098987,291.0122691,27.4549243,341.8708496,1.00295753
0,M,Married,50,Indian,HDB,1,1,0,0,0,0,1,1,4637.152671,62.20588975,7.659098778,766.8707954,3151.892635,105.1523796,4649.085163,5.632138893
1,M,Married,35,Chinese,Private Housing,1,0,0,1,0,1,1,1,5760.923714,2148.765742,0,0,0,0,296.4394203,1.042627626
0,F,Married,58,Chinese,Private Housing,0,0,0,1,0,0,1,0,5079.626534,0,0,0,0,0,4.729950719,0
0,M,Single,29,Chinese,HDB,0,0,0,0,0,0,1,1,6039.222801,41252.99948,0,976.012952,1136.958875,0,2199.077492,1.04196926
0,F,Married,77,Indian,HDB,0,0,0,0,0,0,0,0,1573.327066,55113.83728,0,0,0,0,0,0
0,M,Single,25,Chinese,Private Housing,1,0,0,0,0,0,1,1,837.233024,9389.263263,0,283.6208859,56.28665072,0,174.202255,0
0,F,Unknown,60,Malay,HDB,0,0,0,0,0,1,1,1,705.590162,496.2987815,0,26.56858673,402.1706275,0,369.9280477,0
0,M,Married,63,Malay,HDB,0,0,0,0,0,0,1,0,1308.304271,526.87416,0,0,0,0,218.4258377,0
0,M,Married,40,Unknown,Unknown,0,0,0,0,0,0,0,0,666.9979349,29.78609605,0,288.1915234,0,0,0,0
0,M,Married,73,Chinese,HDB,0,0,0,0,0,1,1,0,1997.165412,23268.43361,0,0,0,0,183.8589589,0
0,M,Married,52,Chinese,HDB,0,0,0,0,0,0,1,0,11799.85014,3630.245796,0,1144.379249,394.1031502,0,0,0
0,M,Unknown,40,Chinese,HDB,1,0,0,0,0,0,1,0,153.5318897,122506.9751,0,0,0,0,764.0423999,6.272739381
0,M,Single,39,Others,Office Address,0,0,0,0,0,0,1,1,1213.254077,271.3646846,0,87.48118509,16.5493786,0,2021.163502,7.693032956
0,F,Single,28,Chinese,HDB,1,0,0,0,0,0,1,1,2295.966025,19717.77905,0,210.1324586,13.37073902,0,723.0495878,0
0,F,Single,44,Others,HDB,1,0,0,0,0,1,1,1,4430.461801,35708.10788,0,117.8918591,438.8343723,0,1699.627379,1.036924943
0,M,Married,42,Indian,Overseas Address,1,0,0,0,0,0,1,0,3367.73197,7328.950638,0,0,0,0,844.4182043,0
0,M,Single,31,Indian,HDB,0,0,0,0,0,0,1,0,568.7528539,141.5187585,0,0,34.12268983,0,594.042778,0
0,F,Married,46,Malay,HDB,0,0,0,0,0,0,1,0,722.7881799,132.0294028,42.07468977,849.0645921,481.0918976,0,1517.06687,0
0,M,Married,36,Unknown,Office Address,0,0,0,0,0,0,1,0,1099.458517,1335.470511,0,0,0,0,114.4789319,0
0,M,Single,26,Indian,Office Address,0,0,0,0,0,0,1,1,839.7298203,212.1048697,0,0,318.9045204,0,377.609227,0
1,F,Married,43,Others,HDB,1,0,0,0,0,1,1,0,13701.87767,4820.340039,78.4747095,0,0,0,1727.782589,9.474225482
0,F,Married,27,Chinese,Private Housing,1,0,0,1,1,1,1,1,4503.93036,5600.026057,0,502.9317616,122.7975932,0,716.564779,1.009905471
0,M,Unknown,41,Indian,HDB,1,0,0,0,0,0,1,1,4936.320578,2055.950735,35.92080243,188.9396945,619.1942237,290.1744722,1012.125963,0
0,M,Unknown,43,Others,Office Address,0,0,0,0,0,0,1,1,2034.163307,8817.743816,0,0,28.95831638,0,851.6411701,0
0,F,Married,66,Chinese,HDB,0,0,0,0,0,0,0,0,843.7057141,2724.762052,0,0,569.4677042,0,0,0
0,F,Single,31,Chinese,HDB,0,0,0,0,0,0,1,0,1451.497993,2352.439942,0,421.6881496,459.240106,0,530.5023448,0
0,M,Married,47,Malay,HDB,1,0,0,0,0,0,1,1,2791.178949,2507.95938,78.88428557,860.2808795,726.3257529,0,1209.751868,3.84243582
0,F,Unknown,62,Chinese,HDB,0,0,0,0,0,0,0,0,1627.720072,5202.083408,0,7.053022515,108.7387571,0,0,0
0,M,Married,49,Indian,Office Address,0,0,0,0,0,0,1,1,2771.975375,2131.43609,0,0,257.9036214,0,1912.553187,0
0,M,Married,67,Malay,HDB,1,0,0,0,0,1,1,1,1616.559255,303.5036768,0,0,16.11142095,0,5211.887733,3.836590667
0,M,Married,46,Others,HDB,1,0,0,0,0,1,1,0,4798.7748,75.77088621,0,0,176.7340339,0,75.81037552,0.991767847
0,M,Single,42,Indian,HDB,1,0,0,0,0,0,1,1,1505.901077,717.879481,0,0,620.5212492,0,700.6312832,0
0,M,Unknown,42,Indian,Office Address,0,0,0,0,0,0,1,0,890.4524041,958.8917279,0,0,5.713255152,0,346.5650934,0
1,F,Married,40,Chinese,HDB,0,0,0,0,0,0,1,0,2108.185036,3781.746189,82.48025481,1007.104779,1428.868537,0,547.1083821,0.943221533
0,M,Married,64,Others,HDB,0,0,0,0,0,1,1,0,4000.182526,116432.8147,15.03894314,56.94818571,2001.266972,0,0,0
0,F,Single,30,Chinese,HDB,1,0,0,0,0,1,1,1,358.5931146,15034.56519,0,0,52.86657593,0,243.6316555,0
0,M,Single,50,Indian,HDB,0,0,0,0,0,0,0,0,1605.173331,0.312880615,0,0,43.4666583,0,0,0
0,M,Unknown,60,Chinese,HDB,0,0,0,0,0,1,0,0,2498.823315,155997.5832,0,0,523.2372661,0,0,0
0,M,Unknown,51,Chinese,HDB,1,0,0,0,0,1,1,1,2034.915924,488.5476541,0,0,10.65929512,0,802.8530322,0
1,M,Married,40,Chinese,HDB,1,0,0,1,0,1,1,1,5826.473208,23511.41138,0,0,0,0,99.15892239,3.717659762
0,F,Single,28,Unknown,Unknown,1,0,0,0,0,0,1,0,2555.316144,59543.03135,0,308.9857524,92.38520971,0,531.924862,5.03198246
0,F,Unknown,27,Malay,HDB,0,0,0,0,0,0,1,1,1645.718338,756.6716397,0,618.5630109,106.8919125,25.2577766,4089.882417,0.951218605
0,F,Single,34,Chinese,HDB,1,0,0,0,0,0,1,1,4085.197518,19107.28237,32.89218205,219.613495,430.922359,27.59853812,1022.043435,0
0,F,Single,43,Chinese,HDB,1,0,0,1,0,1,1,1,5353.522494,26169.97983,14.70779065,0,203.8324058,0,322.4853471,0
0,M,Single,31,Chinese,Private Housing,1,0,0,0,0,0,1,1,681.0289564,0,0,0,0,0,16.68003157,0.900991556
0,F,Married,46,Chinese,Private Housing,1,0,0,0,0,0,1,1,9073.296824,13.46564886,78.15653368,0,0,0,1985.69223,2.171347903
0,F,Single,49,Others,Private Housing,1,0,0,0,0,0,1,0,14014.73757,380.2597047,181.75984,941.2701939,347.0471073,20.28879327,660.1448879,2.187842693
0,M,Single,25,Unknown,Office Address,0,0,0,0,0,0,1,1,2573.950991,298.9849945,0,0,679.8114489,0,862.9583065,5.494302649
0,F,Single,43,Others,HDB,0,0,0,0,0,0,1,1,3325.483817,2764.71534,0,2017.191022,697.5795008,672.7725183,1199.196831,3.057178478
0,M,Single,36,Chinese,HDB,0,0,0,0,0,0,1,1,3550.1783,2073.580097,0,461.987123,359.4321293,0,960.4616459,1.823143903
0,M,Single,36,Indian,HDB,0,0,0,0,0,0,1,1,2879.960593,111.9950352,0,39.711374,0,0,1979.314016,6.422786524
0,F,Other,51,Chinese,Private Housing,0,0,0,0,0,0,1,1,6801.516017,349.1493187,0,0,0,43.64665341,7.630663692,0
0,M,Unknown,61,Chinese,HDB,0,0,0,0,0,0,0,0,1804.344741,12616.17907,0,0,0,0,0,0
0,M,Married,65,Malay,HDB,1,0,0,0,0,1,1,1,2072.227509,379.031604,19.3218351,33.35821673,403.9823859,0,2150.617417,1.070278532
0,F,Single,55,Chinese,HDB,0,0,0,1,0,0,1,0,4013.30947,15350.64992,0,37.56327905,32.42889847,0,142.3065067,0
0,M,Single,20,Chinese,HDB,1,0,0,0,0,0,1,0,664.6017478,110.8006973,493.3676857,355.3531405,254.7288487,0,1.007004571,0
0,F,Married,43,Malay,HDB,0,0,0,0,0,0,1,0,242.5330607,413.6036686,376.3812472,515.0868865,779.350826,0,2670.490075,1.99325531
0,F,Single,35,Unknown,Office Address,0,0,0,0,0,0,1,0,1479.640829,4248.767378,0,0,64.15267374,0,1.859328194,0
0,F,Single,44,Chinese,HDB,1,0,0,0,0,1,1,1,4395.997399,7210.008241,6.083788306,514.2118421,109.2052208,397.4933564,1086.946772,0
0,M,Unknown,30,Chinese,HDB,1,0,0,0,0,0,1,1,1836.672479,12843.76827,0,382.9765674,96.47138508,0,1783.329216,0.909989583
0,F,Unknown,66,Chinese,HDB,0,0,0,0,0,0,0,0,1111.758254,666.5624976,0,0,180.5839853,0,0,0
0,M,Single,37,Unknown,Office Address,0,0,0,0,0,0,1,0,707.0462726,494.4071151,0,0,9.125495645,0,319.1282714,0
0,M,Single,53,Indian,Overseas Address,0,0,0,0,0,0,1,1,327.4837574,0,0,0,0,1151.57067,32.39004457,0
0,M,Single,34,Indian,HDB,0,0,0,0,0,0,1,1,528.674602,120.6790334,89.7289941,475.7116741,444.7491697,0,1318.870818,2.012525661
0,M,Married,51,Chinese,HDB,1,0,0,0,0,0,1,1,2797.442835,2365.492161,0,26.05921601,93.76724796,222.7708065,2404.648337,1.928933481
0,F,Unknown,16,Others,HDB,1,0,0,0,0,0,1,0,864.3491458,1231.949568,0,574.7701953,129.3901709,0,478.6794117,0
1,M,Married,51,Chinese,Private Housing,1,1,0,0,0,0,1,1,3761.433538,99566.15177,0,149.896799,0,0,323.4427509,6.533205045
0,M,Married,35,Indian,HDB,1,0,0,0,0,0,1,1,4629.672847,9978.023533,0,309.2535873,306.6197199,0,2167.236697,0.97961025
0,M,Single,21,Others,HDB,1,0,0,0,0,0,1,1,750.4929982,57.24615452,0,714.0517761,83.88282119,0,1352.268683,0
0,M,Single,41,Chinese,HDB,0,0,0,0,0,0,0,0,992.1513176,0,0,3.117708024,15.70452994,0,0,0
0,F,Single,27,Malay,HDB,0,0,0,0,0,0,1,1,2184.036685,0,0,279.5331828,133.6636335,0,506.9142444,0
0,M,Single,42,Chinese,Overseas Address,0,0,0,0,0,0,1,0,3329.942282,14224.90571,0,0,0,0,497.3959304,0
0,M,Married,69,Others,HDB,0,0,0,0,0,1,1,0,1032.896566,19604.60628,0,0,0,0,28.62290038,0
0,M,Single,21,Chinese,HDB,1,0,0,0,0,0,1,1,636.8027974,9283.296135,0,97.05191383,0,0,2180.988992,0
0,M,Married,33,Malay,Private Housing,1,0,0,0,0,0,1,0,4718.045277,2869.701941,0,401.7931763,310.2792542,435.6853273,551.1276088,9.421099185
0,F,Married,63,Chinese,HDB,0,0,0,0,0,0,1,0,99.3708936,1849.893407,0,0,910.114732,0,0,0
0,M,Married,37,Chinese,HDB,0,0,0,0,0,0,1,0,4479.069054,4913.73255,289.7064294,978.3195557,573.6864938,0,465.601104,0
0,M,Single,27,Indian,Office Address,0,0,0,0,0,0,1,1,618.4825643,0,0,102.8134043,345.6827184,0,2410.8667,2.177754918
0,M,Married,41,Others,HDB,1,0,0,0,0,0,1,1,3167.14678,664.5759834,32.32674064,35.74537332,19.42119205,0,335.1840033,0
0,M,Single,32,Unknown,Private Housing,0,0,0,0,0,0,0,0,3216.183881,1054.140941,0,0,35.48563946,0,0,0
0,F,Single,27,Others,HDB,1,0,0,0,0,0,1,1,3227.669285,64079.35497,172.3655321,1391.964765,917.085689,0,595.096348,0
1,F,Unknown,32,Chinese,HDB,1,0,0,0,0,0,1,0,165.5760751,7401.910631,121.4056803,234.1248316,2721.229879,0,73.43377022,0.973901025
0,F,Married,57,Chinese,HDB,0,0,0,1,0,0,0,0,1779.70509,6144.998454,0,0,720.9110644,0,0,0
0,F,Unknown,44,Chinese,Overseas Address,0,0,0,0,0,0,0,0,2365.057802,29661.46282,0,170.9715035,221.8192102,0,0,0
0,M,Married,49,Chinese,HDB,1,0,0,0,0,0,1,0,3923.448765,73272.63064,0,0,610.513918,0,1589.176171,11.27829444
0,F,Single,25,Chinese,Private Housing,1,0,0,0,0,0,1,0,5272.474406,424.6969492,0,17.29363601,0,0,361.7349722,0
0,F,Married,33,Indian,Office Address,1,1,0,0,0,0,1,1,1839.860537,30.01413633,0,674.1460305,127.9746249,0,2999.987241,7.003834387
0,M,Married,52,Indian,Office Address,0,0,0,0,0,0,1,0,1056.858007,268.5877148,0,47.36415097,578.5336478,0,0,0
0,M,Single,30,Chinese,Unknown,1,0,0,0,0,0,1,1,2456.471048,3626.211632,712.472631,3416.818391,1412.858911,0,255.5138973,1.085989033
1,F,Married,40,Chinese,Private Housing,0,0,0,0,0,0,1,1,13624.98282,153164.5569,106.6591418,144.9591652,67.3669561,41.35539755,1032.20443,12.61752623
0,M,Single,53,Chinese,Overseas Address,1,0,0,0,0,0,1,0,2422.833246,3929.26126,19.66717881,0,19.36194797,0,385.4855677,11.27328719
0,F,Single,28,Chinese,HDB,1,0,0,0,0,1,1,1,2221.621302,2037.471383,147.8230353,1035.180247,338.4609225,251.8894862,1474.541487,2.055468309
0,F,Single,61,Chinese,HDB,1,0,0,0,0,1,1,0,12088.14307,9871.826826,0,0,0,0,499.6429029,0.967587073
0,M,Single,21,Chinese,HDB,1,0,0,0,0,0,1,1,550.0831439,6672.558851,0,1456.564814,23.29681155,0,1223.095122,0
0,M,Single,28,Indian,Private Housing,1,0,0,0,0,0,1,1,847.4991321,93.84937966,0,15.93002328,311.3054684,0,2224.944556,7.852612493
1,M,Married,61,Malay,Private Housing,1,0,0,0,0,0,1,1,5260.645859,14199.541,4.796005553,1676.450766,624.8083591,1124.479937,2489.908228,0.96447586
0,F,Single,39,Chinese,Private Housing,1,0,0,0,0,0,1,0,808.5194316,14093.07585,0,0,0,0,0,2.082768363
0,M,Single,24,Chinese,Private Housing,1,0,0,0,0,1,1,1,3799.077273,19234.73881,12.0975452,216.435065,0,0,159.7124935,0
1,M,Married,40,Indian,Private Housing,1,1,0,0,0,0,1,1,4943.642181,1110.36614,0,24.14606906,963.5900623,0,3295.778181,1.041010396
1,M,Single,36,Malay,HDB,1,0,0,0,0,0,1,1,2752.597825,1287.432658,93.13697349,1808.389921,1070.674204,0,1151.225674,0
0,M,Single,19,Others,HDB,0,0,0,0,0,0,1,0,108.033036,326.6802526,12.28627935,303.6701772,34.13980899,0,631.8725759,0.937400251
0,M,Married,35,Others,Office Address,1,0,0,0,0,0,1,1,2961.668685,2993.201707,0,0,58.87510935,0,2169.74887,10.52498847
0,M,Single,46,Others,Private Housing,0,0,0,0,0,0,1,1,1230.8973,134.3334079,0,0,90.21698986,0,463.6026241,16.09542499
0,F,Unknown,32,Indian,HDB,0,0,0,0,0,1,1,0,2746.763962,23497.68044,2.402301749,434.0130267,550.8426618,0,746.8221312,6.430407916
1,F,Single,31,Chinese,HDB,1,0,0,0,0,0,1,0,4649.269601,13578.508,0,53.35696262,91.21102793,0,197.8429744,4.748319798
0,M,Unknown,35,Chinese,HDB,1,0,0,0,0,0,1,1,2199.872499,1317.608386,321.2278481,1240.394568,1218.49755,0,2217.358136,0
0,M,Married,66,Chinese,HDB,1,0,0,0,0,0,1,1,1642.421603,26400.22773,59.09781539,402.4064455,24.78118136,0,398.0521401,27.74044291
0,F,Married,68,Chinese,Private Housing,0,0,0,0,0,0,0,0,2986.210985,7421.233917,0,0,0,0,0,0
0,M,Single,29,Chinese,HDB,1,0,0,0,0,0,1,1,3545.650168,13063.81088,0,1368.913086,0,248.2779388,2434.636352,26.90082124
1,F,Single,27,Chinese,HDB,1,0,0,0,0,0,1,1,3469.114571,7846.35517,54.69975349,1467.392271,965.4552725,134.8332286,1593.434984,2.035866567
0,M,Married,37,Unknown,Office Address,1,0,0,0,0,0,1,1,1919.008025,27.47637868,0,0,86.65976289,0,2794.946649,2.795162841
0,F,Married,34,Malay,HDB,0,0,0,0,0,0,1,1,1188.10703,11.07407008,169.0324501,794.7495394,690.5219743,0,1511.554832,7.179213318
0,M,Single,32,Malay,HDB,1,0,0,0,0,1,1,1,3466.660788,1334.700462,6.529081169,2513.347209,1019.000354,39.97742989,3570.829521,6.445541285
0,M,Single,23,Chinese,Private Housing,1,0,0,0,0,0,1,1,1024.724865,796.5058771,226.7190906,1565.674896,217.6717554,0,1179.119387,21.03357205
0,M,Single,24,Unknown,HDB,0,0,0,0,0,1,1,1,1914.560085,116.1569578,0,50.96580694,188.3320386,0,634.2714305,0
0,M,Single,28,Chinese,Private Housing,1,0,0,0,0,1,1,1,1736.554786,3527.180011,0,647.4868546,530.8985044,0,1700.636641,13.10390555
0,M,Single,28,Indian,Private Housing,1,0,0,0,0,0,1,1,3234.93546,729.0742182,0,2801.81977,167.2821148,388.1398594,622.6563145,27.83157294
0,M,Single,31,Chinese,HDB,0,0,0,0,0,0,1,1,2875.769394,245.7709064,0,0,129.4443338,0,384.3004575,0.975205364
0,F,Married,63,Chinese,HDB,0,0,0,0,0,1,1,0,1645.248931,37769.48924,0,0,9.707861958,0,6.951126316,0
1,F,Married,60,Chinese,Private Housing,0,0,0,0,0,0,1,1,6549.535484,63808.70892,0,0,41.33422591,0,33.22067745,4.571096853
0,M,Single,26,Chinese,HDB,1,0,0,0,0,0,1,1,739.6696492,1682.958735,258.2823583,3691.149015,390.5845163,242.0090247,931.2093148,0
0,M,Single,30,Indian,Unknown,0,0,0,0,0,0,1,1,792.0391574,2.451260411,0,0,104.2423775,0,491.840113,0
0,F,Married,74,Chinese,HDB,0,0,0,0,0,1,0,0,2527.129113,17465.98471,0,0,0,0,0,0
0,F,Single,21,Chinese,HDB,1,0,0,0,0,0,1,1,1355.223767,1800.794148,82.2483048,1291.146523,283.1584975,0,3913.412165,0.964375048
0,F,Single,32,Chinese,HDB,0,0,0,0,0,0,1,0,1596.167934,262.8658396,0,115.2594348,211.0177349,0,94.14106855,10.77513002
0,F,Married,61,Indian,HDB,0,0,0,0,0,1,1,1,2510.044777,1576.238297,0,52.59927824,203.3730729,0,1407.060779,24.91584096
0,F,Single,22,Chinese,HDB,1,0,0,0,0,0,1,1,966.9323414,2536.494528,0,276.5369597,11.95432254,0,188.1057439,0
0,M,Single,32,Malay,HDB,1,0,0,0,0,0,1,1,1986.413758,880.606732,0,1074.955796,1114.023273,0,1211.933159,1.0078823
0,M,Married,70,Caucasian,Overseas Address,0,0,0,1,0,0,1,1,6363.762841,260.9411089,0,0,0,3.487382835,27.94845704,0.996775314
0,M,Married,36,Chinese,HDB,1,0,0,0,0,1,1,0,5454.265618,154.6271337,0,162.1473436,23.10900943,516.1589516,313.0408651,4.135477037
0,M,Single,44,Others,HDB,0,0,0,0,0,0,1,1,2788.539559,2215.154873,3.610794592,283.8042138,77.22889642,336.5359531,1092.026896,0.968904087
0,F,Single,24,Unknown,HDB,1,0,0,0,0,0,1,1,2688.683183,2777.185529,114.8288384,718.7460166,274.9527032,0,2327.755331,5.416344996
0,M,Single,34,Chinese,HDB,1,0,0,0,0,0,1,1,2960.107696,2331.29355,0,628.6253469,145.3305966,0,2313.652011,1.025402466
0,M,Single,26,Unknown,Private Housing,0,0,0,0,0,0,1,1,602.7709343,0,0,11.73818586,95.22454453,0,464.0741672,4.280657432
0,M,Single,28,Indian,Private Housing,1,0,0,0,0,0,1,1,4261.92248,17393.73209,217.1579566,4494.002653,3064.716733,0,377.915546,4.707771283
0,M,Married,54,Malay,HDB,0,1,0,0,0,0,1,0,4948.595176,3972.984475,58.30039486,518.0445937,532.1088682,0,89.15295628,0
0,M,Married,39,Unknown,Overseas Address,1,0,0,0,0,0,1,0,2390.534541,198.9580607,0,0,23.57293002,0,324.6588138,1.094610792
0,F,Unknown,29,Chinese,HDB,1,0,0,0,0,0,1,1,2018.258164,1732.83044,12.59963575,477.8632125,437.2846684,0,757.6804423,0
0,M,Single,33,Others,HDB,0,0,0,0,0,0,1,0,6363.837645,47257.40821,13.91271958,640.1979587,2527.237812,0,1322.938684,1.012924471
0,M,Single,36,Indian,Office Address,0,0,0,0,0,0,0,0,680.1733884,64.26889364,0,8.414844171,0,0,0,0
0,M,Single,45,Chinese,HDB,0,0,0,0,0,1,1,1,205.4984077,1874.409616,0,0,37.93717968,0,962.2320565,0
1,F,Married,51,Chinese,HDB,1,0,0,0,0,0,1,1,3016.670543,5761.475469,4.96380466,250.7943868,215.4459288,1.953499717,869.9240086,1.03876938
0,F,Unknown,24,Chinese,HDB,1,0,0,0,0,1,1,1,1608.128415,1153.602796,39.47669663,1737.71691,674.5358642,0,1373.728661,2.129687136
0,F,Single,24,Others,HDB,1,0,0,0,0,0,1,1,1698.162208,777.5491121,0,1160.221136,386.9555792,8.419989001,423.3729464,3.868808674
0,M,Single,29,Unknown,Office Address,0,0,0,0,0,0,1,1,2388.08776,569.562192,0,0,0,0,0,0.930299119
0,M,Single,27,Malay,HDB,1,0,0,0,0,0,1,1,1525.706776,447.2241235,545.5479246,597.8052239,569.1653658,624.6720738,1555.739757,2.705927723
0,F,Married,56,Others,HDB,0,1,0,0,0,1,1,1,2261.091931,22649.58096,0,180.0304027,666.9619371,0,1220.72153,6.422647711
0,F,Married,38,Malay,HDB,1,0,0,0,1,1,1,1,6944.367206,1599.343378,0,0,28.21067793,0,0,0
0,F,Unknown,47,Chinese,HDB,0,0,0,0,0,0,1,0,1403.059446,58889.19937,0,38.04012901,27.47948173,0,509.1137186,0
0,M,Single,22,Malay,HDB,1,0,0,0,0,0,1,1,1129.284537,4306.257057,0,277.1631778,162.8841098,0,1160.000319,0
0,M,Married,56,Indian,HDB,1,0,0,0,0,1,1,1,4085.813237,2931.962647,15.22392218,301.959505,472.3879994,0,347.915926,0
0,F,Married,35,Chinese,HDB,1,0,0,1,0,1,1,1,6687.728543,5189.227185,0,136.8608666,593.7164489,0,319.1267281,1.080598323
0,M,Single,21,Chinese,HDB,1,0,0,0,0,0,1,1,683.4679525,39.63146975,0,721.2591414,34.55099025,0,505.3738316,0
0,M,Married,29,Indian,Private Housing,0,0,0,0,0,0,1,0,1889.910061,224.559881,0,200.3013643,560.531213,0,958.2687103,2.742945819
1,F,Unknown,76,Chinese,HDB,1,0,0,0,0,1,1,1,2661.948794,4235.604651,0,0,2.577404116,0,254.6095224,0
0,M,Single,18,Chinese,Private Housing,1,0,0,0,0,0,1,1,915.840142,21.74651639,3.019462033,1395.732637,346.9622549,0,2327.37976,0
0,M,Single,34,Chinese,HDB,1,0,0,0,0,0,1,1,2409.017247,2.86641796,0,0,24.36844617,0,491.8838757,4.702011839
0,M,Married,33,Malay,HDB,1,0,0,0,0,0,1,1,2675.670698,1071.96958,20.79200455,944.5274716,517.3016955,0,3884.604082,2.0215471
0,M,Unknown,31,Chinese,HDB,1,0,0,0,0,0,1,0,1937.103325,899.9238358,0,124.9359828,0,0,1037.509896,1.826689096
0,F,Unknown,64,Chinese,HDB,0,0,0,0,0,0,0,0,2405.705149,178230.1462,0,0,443.5540464,0,0,0
0,M,Married,43,Chinese,Private Housing,0,0,0,0,0,0,0,0,1894.581459,14.6481665,0,0,0,0,0,0
0,F,Married,28,Chinese,Private Housing,1,0,0,0,1,1,1,1,4541.390131,72587.46377,0,674.8792185,72.53082467,0,1464.94108,2.043592639
0,F,Married,54,Malay,HDB,1,0,0,0,0,0,1,1,348.4853164,1032.808423,0,3747.397405,118.9006616,0,662.4574221,0
0,M,Single,47,Chinese,HDB,0,0,0,0,0,0,1,1,2885.623693,2069.246347,0,0,383.5902407,0,39.12629556,0
0,M,Single,34,Indian,Overseas Address,0,0,0,0,0,0,1,1,2669.046081,1473.037165,0,0,84.16773642,82.93802579,932.8135196,1.038498022
0,M,Single,26,Chinese,HDB,1,0,0,0,0,0,1,1,4033.235758,6686.666886,0,891.1120398,92.93658464,295.2137388,894.5370375,0
0,M,Married,60,Others,HDB,1,0,0,0,0,1,1,1,4295.652036,204431.9739,0,12.64162705,73.29247808,0,616.8698057,0
0,M,Other,54,Chinese,HDB,1,0,0,0,0,1,1,1,2421.301022,1211.695701,242.7666509,1776.564131,84.58065134,0,141.2162158,0
0,M,Married,43,Chinese,Private Housing,0,0,0,0,0,0,0,0,2053.31054,2764.107528,0,0,754.0643055,0,0,0
0,M,Single,25,Unknown,Private Housing,1,0,0,0,0,0,1,1,2393.154695,656.6854744,3.605557853,304.2650314,532.8299078,0,1265.959778,5.136360435
